0,1,Label,Entry Name,Annotation,Species
0.9919944,0.008005602,-1,XBS27225.1,Unavailable,Clostridium autoethanogenum
0.998738,0.0012619866,-1,XBS27234.1,Unavailable,Clostridium autoethanogenum
0.9814259,0.018574143,-1,XBS27228.1,Unavailable,Clostridium autoethanogenum
0.9981851,0.001814892,-1,XBS27240.1,Unavailable,Clostridium autoethanogenum
0.9965834,0.0034165673,-1,XBS27248.1,Unavailable,Clostridium autoethanogenum
0.9783558,0.021644186,-1,XBS27250.1,Unavailable,Clostridium autoethanogenum
0.99878687,0.0012132088,-1,XBS27254.1,Unavailable,Clostridium autoethanogenum
0.9983912,0.001608702,-1,XBS27259.1,Unavailable,Clostridium autoethanogenum
0.99906105,0.00093893684,-1,XBS27244.1,Unavailable,Clostridium autoethanogenum
0.9976209,0.0023791215,-1,XBS27237.1,Unavailable,Clostridium autoethanogenum
0.0051717083,0.9948283,-1,XBS27258.1,Unavailable,Clostridium autoethanogenum
0.9991485,0.000851488,-1,XBS27238.1,Unavailable,Clostridium autoethanogenum
0.99887794,0.0011220435,-1,XBS27247.1,Unavailable,Clostridium autoethanogenum
0.99718875,0.0028112235,-1,XBS27242.1,Unavailable,Clostridium autoethanogenum
0.9943948,0.0056052473,-1,XBS27249.1,Unavailable,Clostridium autoethanogenum
0.99811184,0.0018881756,-1,XBS27236.1,Unavailable,Clostridium autoethanogenum
0.99911994,0.00088003743,-1,XBS27241.1,Unavailable,Clostridium autoethanogenum
0.99889934,0.00110068,-1,XBS27260.1,Unavailable,Clostridium autoethanogenum
0.99809617,0.0019038353,-1,XBS27255.1,Unavailable,Clostridium autoethanogenum
0.996837,0.003162972,-1,XBS27256.1,Unavailable,Clostridium autoethanogenum
0.9996718,0.00032821295,-1,XBS27239.1,Unavailable,Clostridium autoethanogenum
0.9980261,0.0019738907,-1,XBS27257.1,Unavailable,Clostridium autoethanogenum
0.9987962,0.0012037841,-1,XBS27245.1,Unavailable,Clostridium autoethanogenum
0.999154,0.0008460023,-1,XBS27246.1,Unavailable,Clostridium autoethanogenum
0.9941022,0.00589783,-1,XBS27252.1,Unavailable,Clostridium autoethanogenum
0.0065636393,0.99343634,-1,XBS27251.1,Unavailable,Clostridium autoethanogenum
0.9993099,0.0006901381,-1,XBS27253.1,Unavailable,Clostridium autoethanogenum
0.99893266,0.001067381,-1,XBS27243.1,Unavailable,Clostridium autoethanogenum
0.9991666,0.0008333628,-1,XBS27274.1,Unavailable,Clostridium autoethanogenum
0.99892277,0.0010771762,-1,XBS27282.1,Unavailable,Clostridium autoethanogenum
0.54870325,0.45129672,-1,XBS27263.1,Unavailable,Clostridium autoethanogenum
0.9984522,0.0015478537,-1,XBS27268.1,Unavailable,Clostridium autoethanogenum
0.99877197,0.0012280376,-1,XBS27269.1,Unavailable,Clostridium autoethanogenum
0.9969207,0.0030793664,-1,XBS27262.1,Unavailable,Clostridium autoethanogenum
0.9990915,0.00090852514,-1,XBS27273.1,Unavailable,Clostridium autoethanogenum
0.99878174,0.0012182653,-1,XBS27284.1,Unavailable,Clostridium autoethanogenum
0.998966,0.0010340766,-1,XBS27261.1,Unavailable,Clostridium autoethanogenum
0.99928635,0.0007136228,-1,XBS27267.1,Unavailable,Clostridium autoethanogenum
0.9992143,0.0007856894,-1,XBS30378.1,Unavailable,Clostridium autoethanogenum
0.99914885,0.00085117365,-1,XBS27276.1,Unavailable,Clostridium autoethanogenum
0.9984504,0.0015496061,-1,XBS27265.1,Unavailable,Clostridium autoethanogenum
0.99842834,0.0015716619,-1,XBS27270.1,Unavailable,Clostridium autoethanogenum
0.999253,0.00074700493,-1,XBS27280.1,Unavailable,Clostridium autoethanogenum
0.9995788,0.0004212808,-1,XBS27283.1,Unavailable,Clostridium autoethanogenum
0.9989785,0.0010215314,-1,XBS27281.1,Unavailable,Clostridium autoethanogenum
0.99961203,0.00038799652,-1,XBS27266.1,Unavailable,Clostridium autoethanogenum
0.99961203,0.00038799652,-1,XBS27271.1,Unavailable,Clostridium autoethanogenum
0.9989077,0.0010923106,-1,XBS27272.1,Unavailable,Clostridium autoethanogenum
0.9993742,0.0006258639,-1,XBS27275.1,Unavailable,Clostridium autoethanogenum
0.99967444,0.00032554223,-1,XBS27264.1,Unavailable,Clostridium autoethanogenum
0.998828,0.0011720015,-1,XBS27279.1,Unavailable,Clostridium autoethanogenum
0.9980724,0.0019276206,-1,XBS27278.1,Unavailable,Clostridium autoethanogenum
0.9987411,0.0012588953,-1,XBS27277.1,Unavailable,Clostridium autoethanogenum
0.99919015,0.00080985925,-1,XBS30379.1,Unavailable,Clostridium autoethanogenum
0.997575,0.0024250154,-1,XBS27298.1,Unavailable,Clostridium autoethanogenum
0.9989266,0.0010733849,-1,XBS27304.1,Unavailable,Clostridium autoethanogenum
0.9974093,0.0025907254,-1,XBS27299.1,Unavailable,Clostridium autoethanogenum
0.99884486,0.0011551181,-1,XBS27286.1,Unavailable,Clostridium autoethanogenum
0.99941885,0.0005811905,-1,XBS27295.1,Unavailable,Clostridium autoethanogenum
0.9993981,0.0006018459,-1,XBS27305.1,Unavailable,Clostridium autoethanogenum
0.9994605,0.0005394603,-1,XBS27296.1,Unavailable,Clostridium autoethanogenum
0.99872774,0.0012722936,-1,XBS27306.1,Unavailable,Clostridium autoethanogenum
0.9978721,0.002127868,-1,XBS30380.1,Unavailable,Clostridium autoethanogenum
0.9992624,0.0007375757,-1,XBS27300.1,Unavailable,Clostridium autoethanogenum
0.9983004,0.0016996094,-1,XBS27302.1,Unavailable,Clostridium autoethanogenum
0.9992619,0.000738063,-1,XBS27292.1,Unavailable,Clostridium autoethanogenum
0.99945396,0.00054599944,-1,XBS27291.1,Unavailable,Clostridium autoethanogenum
0.9983308,0.0016691894,-1,XBS27288.1,Unavailable,Clostridium autoethanogenum
0.99925286,0.00074711815,-1,XBS27297.1,Unavailable,Clostridium autoethanogenum
0.99885046,0.0011495029,-1,XBS27289.1,Unavailable,Clostridium autoethanogenum
0.9995963,0.0004037418,-1,XBS27293.1,Unavailable,Clostridium autoethanogenum
0.9982488,0.0017511531,-1,XBS27285.1,Unavailable,Clostridium autoethanogenum
0.9988418,0.00115825,-1,XBS27290.1,Unavailable,Clostridium autoethanogenum
0.999607,0.00039294496,-1,XBS27287.1,Unavailable,Clostridium autoethanogenum
0.9986338,0.0013661574,-1,XBS27307.1,Unavailable,Clostridium autoethanogenum
0.99886864,0.0011313262,-1,XBS27303.1,Unavailable,Clostridium autoethanogenum
0.99884146,0.0011585904,-1,XBS27294.1,Unavailable,Clostridium autoethanogenum
0.002688797,0.99731123,-1,XBS27301.1,Unavailable,Clostridium autoethanogenum
0.99929416,0.0007057942,-1,XBS27324.1,Unavailable,Clostridium autoethanogenum
0.9967294,0.0032706652,-1,XBS27317.1,Unavailable,Clostridium autoethanogenum
0.9993862,0.0006137502,-1,XBS27308.1,Unavailable,Clostridium autoethanogenum
0.9993136,0.0006864009,-1,XBS27331.1,Unavailable,Clostridium autoethanogenum
0.9962682,0.0037317749,-1,XBS30381.1,Unavailable,Clostridium autoethanogenum
0.99939954,0.00060045824,-1,XBS27326.1,Unavailable,Clostridium autoethanogenum
0.99606436,0.003935605,-1,XBS27316.1,Unavailable,Clostridium autoethanogenum
0.9990734,0.0009265807,-1,XBS27309.1,Unavailable,Clostridium autoethanogenum
0.9992792,0.00072083215,-1,XBS27330.1,Unavailable,Clostridium autoethanogenum
0.99906665,0.00093336037,-1,XBS27310.1,Unavailable,Clostridium autoethanogenum
0.015871458,0.9841285,-1,XBS27320.1,Unavailable,Clostridium autoethanogenum
0.99923444,0.0007655628,-1,XBS27321.1,Unavailable,Clostridium autoethanogenum
0.9931726,0.006827406,-1,XBS27311.1,Unavailable,Clostridium autoethanogenum
0.9984579,0.0015421272,-1,XBS27319.1,Unavailable,Clostridium autoethanogenum
0.9984964,0.0015036443,-1,XBS27323.1,Unavailable,Clostridium autoethanogenum
0.99865425,0.0013457161,-1,XBS27322.1,Unavailable,Clostridium autoethanogenum
0.99855584,0.0014441712,-1,XBS27327.1,Unavailable,Clostridium autoethanogenum
0.9993253,0.0006747931,-1,XBS27325.1,Unavailable,Clostridium autoethanogenum
0.9985739,0.0014261166,-1,XBS27318.1,Unavailable,Clostridium autoethanogenum
0.9980599,0.0019400755,-1,XBS27314.1,Unavailable,Clostridium autoethanogenum
0.99735826,0.0026417456,-1,XBS27312.1,Unavailable,Clostridium autoethanogenum
0.9987109,0.0012891084,-1,XBS27328.1,Unavailable,Clostridium autoethanogenum
0.995269,0.0047310293,-1,XBS27315.1,Unavailable,Clostridium autoethanogenum
0.99694,0.0030600575,-1,XBS27329.1,Unavailable,Clostridium autoethanogenum
0.9988319,0.0011681174,-1,XBS27313.1,Unavailable,Clostridium autoethanogenum
0.99682766,0.0031722782,-1,XBS27345.1,Unavailable,Clostridium autoethanogenum
0.9984964,0.0015035971,-1,XBS27351.1,Unavailable,Clostridium autoethanogenum
0.99899775,0.0010022349,-1,XBS27354.1,Unavailable,Clostridium autoethanogenum
0.9990351,0.000964911,-1,XBS27337.1,Unavailable,Clostridium autoethanogenum
0.99868995,0.0013100671,-1,XBS27353.1,Unavailable,Clostridium autoethanogenum
0.99895597,0.0010440019,-1,XBS27350.1,Unavailable,Clostridium autoethanogenum
0.9992434,0.00075667363,-1,XBS27341.1,Unavailable,Clostridium autoethanogenum
0.9989416,0.0010584297,-1,XBS27348.1,Unavailable,Clostridium autoethanogenum
0.9989681,0.0010318249,-1,XBS27355.1,Unavailable,Clostridium autoethanogenum
0.99881905,0.0011808745,-1,XBS27356.1,Unavailable,Clostridium autoethanogenum
0.99909186,0.0009081287,-1,XBS27332.1,Unavailable,Clostridium autoethanogenum
0.9993892,0.00061085774,-1,XBS27333.1,Unavailable,Clostridium autoethanogenum
0.99924004,0.0007599322,-1,XBS27335.1,Unavailable,Clostridium autoethanogenum
0.9990727,0.00092727353,-1,XBS27346.1,Unavailable,Clostridium autoethanogenum
0.99942917,0.000570779,-1,XBS27347.1,Unavailable,Clostridium autoethanogenum
0.999199,0.00080099545,-1,XBS27338.1,Unavailable,Clostridium autoethanogenum
0.9992575,0.0007424459,-1,XBS27344.1,Unavailable,Clostridium autoethanogenum
0.99895895,0.0010410417,-1,XBS27336.1,Unavailable,Clostridium autoethanogenum
0.99668163,0.0033182977,-1,XBS27334.1,Unavailable,Clostridium autoethanogenum
0.999281,0.0007190603,-1,XBS27349.1,Unavailable,Clostridium autoethanogenum
0.999003,0.0009969837,-1,XBS27343.1,Unavailable,Clostridium autoethanogenum
0.99820983,0.0017901326,-1,XBS27339.1,Unavailable,Clostridium autoethanogenum
0.99646497,0.0035350309,-1,XBS27352.1,Unavailable,Clostridium autoethanogenum
0.9983151,0.0016848879,-1,XBS27340.1,Unavailable,Clostridium autoethanogenum
0.9988776,0.0011223961,-1,XBS27342.1,Unavailable,Clostridium autoethanogenum
0.99910223,0.00089777884,-1,XBS27371.1,Unavailable,Clostridium autoethanogenum
0.99738234,0.002617651,-1,XBS27374.1,Unavailable,Clostridium autoethanogenum
0.9990268,0.0009732794,-1,XBS27364.1,Unavailable,Clostridium autoethanogenum
0.9994135,0.0005865028,-1,XBS27372.1,Unavailable,Clostridium autoethanogenum
0.9983012,0.001698867,-1,XBS27361.1,Unavailable,Clostridium autoethanogenum
0.9989311,0.0010689384,-1,XBS27378.1,Unavailable,Clostridium autoethanogenum
0.94291186,0.0570881,-1,XBS27380.1,Unavailable,Clostridium autoethanogenum
0.9986753,0.0013247352,-1,XBS27365.1,Unavailable,Clostridium autoethanogenum
0.9990627,0.0009373302,-1,XBS27379.1,Unavailable,Clostridium autoethanogenum
0.99924505,0.0007549781,-1,XBS27367.1,Unavailable,Clostridium autoethanogenum
0.9977558,0.0022442278,-1,XBS27366.1,Unavailable,Clostridium autoethanogenum
0.9994943,0.00050565286,-1,XBS27362.1,Unavailable,Clostridium autoethanogenum
0.99911016,0.0008898111,-1,XBS27377.1,Unavailable,Clostridium autoethanogenum
0.99849176,0.0015082792,-1,XBS27368.1,Unavailable,Clostridium autoethanogenum
0.9991285,0.000871449,-1,XBS27375.1,Unavailable,Clostridium autoethanogenum
0.9991623,0.00083773787,-1,XBS27376.1,Unavailable,Clostridium autoethanogenum
0.99883825,0.0011617567,-1,XBS27360.1,Unavailable,Clostridium autoethanogenum
0.999181,0.0008189641,-1,XBS27373.1,Unavailable,Clostridium autoethanogenum
0.99725807,0.002741939,-1,XBS27370.1,Unavailable,Clostridium autoethanogenum
0.99883634,0.0011636971,-1,XBS27358.1,Unavailable,Clostridium autoethanogenum
0.99796367,0.0020362919,-1,XBS27363.1,Unavailable,Clostridium autoethanogenum
0.9987417,0.0012583168,-1,XBS27381.1,Unavailable,Clostridium autoethanogenum
0.9992398,0.0007601578,-1,XBS27359.1,Unavailable,Clostridium autoethanogenum
0.9987882,0.00121185,-1,XBS27369.1,Unavailable,Clostridium autoethanogenum
0.99841,0.0015900158,-1,XBS27357.1,Unavailable,Clostridium autoethanogenum
0.99917907,0.0008208638,-1,XBS27397.1,Unavailable,Clostridium autoethanogenum
0.9985207,0.0014793883,-1,XBS27382.1,Unavailable,Clostridium autoethanogenum
0.9993401,0.0006598934,-1,XBS27396.1,Unavailable,Clostridium autoethanogenum
0.9986526,0.0013474314,-1,XBS27389.1,Unavailable,Clostridium autoethanogenum
0.99930406,0.00069594366,-1,XBS30382.1,Unavailable,Clostridium autoethanogenum
0.9990362,0.0009638544,-1,XBS27399.1,Unavailable,Clostridium autoethanogenum
0.9992379,0.00076217,-1,XBS27394.1,Unavailable,Clostridium autoethanogenum
0.99858993,0.001410081,-1,XBS27402.1,Unavailable,Clostridium autoethanogenum
0.99816054,0.0018394985,-1,XBS27393.1,Unavailable,Clostridium autoethanogenum
0.9985806,0.0014193867,-1,XBS27390.1,Unavailable,Clostridium autoethanogenum
0.99927336,0.0007266273,-1,XBS27400.1,Unavailable,Clostridium autoethanogenum
0.999448,0.00055195484,-1,XBS27391.1,Unavailable,Clostridium autoethanogenum
0.99964213,0.00035788518,-1,XBS27398.1,Unavailable,Clostridium autoethanogenum
0.99927336,0.00072662934,-1,XBS27385.1,Unavailable,Clostridium autoethanogenum
0.99866986,0.0013301024,-1,XBS27404.1,Unavailable,Clostridium autoethanogenum
0.99921346,0.0007865454,-1,XBS27384.1,Unavailable,Clostridium autoethanogenum
0.99885905,0.0011409763,-1,XBS27386.1,Unavailable,Clostridium autoethanogenum
0.9950411,0.004958971,-1,XBS27383.1,Unavailable,Clostridium autoethanogenum
0.9995004,0.0004996189,-1,XBS27388.1,Unavailable,Clostridium autoethanogenum
0.99085885,0.009141194,-1,XBS27403.1,Unavailable,Clostridium autoethanogenum
0.99902606,0.0009739417,-1,XBS27387.1,Unavailable,Clostridium autoethanogenum
0.99862695,0.0013730995,-1,XBS27401.1,Unavailable,Clostridium autoethanogenum
0.99786973,0.0021302435,-1,XBS27395.1,Unavailable,Clostridium autoethanogenum
0.999342,0.0006580066,-1,XBS27405.1,Unavailable,Clostridium autoethanogenum
0.9994578,0.0005421947,-1,XBS27392.1,Unavailable,Clostridium autoethanogenum
0.9981262,0.0018738027,-1,XBS27422.1,Unavailable,Clostridium autoethanogenum
0.9992617,0.0007382944,-1,XBS27406.1,Unavailable,Clostridium autoethanogenum
0.9975073,0.0024927738,-1,XBS27421.1,Unavailable,Clostridium autoethanogenum
0.9984654,0.0015346226,-1,XBS27413.1,Unavailable,Clostridium autoethanogenum
0.99587256,0.004127431,-1,XBS27426.1,Unavailable,Clostridium autoethanogenum
0.9984047,0.0015953027,-1,XBS30383.1,Unavailable,Clostridium autoethanogenum
0.9990363,0.00096374785,-1,XBS27420.1,Unavailable,Clostridium autoethanogenum
0.9992028,0.0007972824,-1,XBS30384.1,Unavailable,Clostridium autoethanogenum
0.9991543,0.0008456973,-1,XBS27428.1,Unavailable,Clostridium autoethanogenum
0.9984913,0.0015087007,-1,XBS27408.1,Unavailable,Clostridium autoethanogenum
0.998401,0.0015990599,-1,XBS27411.1,Unavailable,Clostridium autoethanogenum
0.99840075,0.0015992228,-1,XBS27425.1,Unavailable,Clostridium autoethanogenum
0.03091666,0.9690833,-1,XBS27414.1,Unavailable,Clostridium autoethanogenum
0.9990169,0.0009831276,-1,XBS27410.1,Unavailable,Clostridium autoethanogenum
0.99459684,0.0054031266,-1,XBS27423.1,Unavailable,Clostridium autoethanogenum
0.9991385,0.00086154806,-1,XBS27415.1,Unavailable,Clostridium autoethanogenum
0.9990307,0.00096931314,-1,XBS27407.1,Unavailable,Clostridium autoethanogenum
0.9991835,0.00081648974,-1,XBS27418.1,Unavailable,Clostridium autoethanogenum
0.9992101,0.0007898053,-1,XBS27417.1,Unavailable,Clostridium autoethanogenum
0.99848586,0.001514164,-1,XBS27416.1,Unavailable,Clostridium autoethanogenum
0.9995204,0.00047964478,-1,XBS27419.1,Unavailable,Clostridium autoethanogenum
0.99924845,0.0007515279,-1,XBS27424.1,Unavailable,Clostridium autoethanogenum
0.997948,0.0020520808,-1,XBS27409.1,Unavailable,Clostridium autoethanogenum
0.9988702,0.0011298205,-1,XBS27412.1,Unavailable,Clostridium autoethanogenum
0.9988287,0.0011712353,-1,XBS27427.1,Unavailable,Clostridium autoethanogenum
0.99897885,0.0010211591,-1,XBS27433.1,Unavailable,Clostridium autoethanogenum
0.9993025,0.00069746916,-1,XBS27442.1,Unavailable,Clostridium autoethanogenum
0.9993088,0.0006911652,-1,XBS27430.1,Unavailable,Clostridium autoethanogenum
0.99880874,0.0011912135,-1,XBS27437.1,Unavailable,Clostridium autoethanogenum
0.9992685,0.00073147536,-1,XBS27450.1,Unavailable,Clostridium autoethanogenum
0.99889284,0.0011071848,-1,XBS30385.1,Unavailable,Clostridium autoethanogenum
0.999173,0.00082697667,-1,XBS27451.1,Unavailable,Clostridium autoethanogenum
0.9991972,0.00080282567,-1,XBS27447.1,Unavailable,Clostridium autoethanogenum
0.9993228,0.0006772949,-1,XBS27440.1,Unavailable,Clostridium autoethanogenum
0.9989415,0.001058579,-1,XBS27432.1,Unavailable,Clostridium autoethanogenum
0.99891484,0.0010851407,-1,XBS27429.1,Unavailable,Clostridium autoethanogenum
0.99909735,0.00090266415,-1,XBS27446.1,Unavailable,Clostridium autoethanogenum
0.9990658,0.00093418115,-1,XBS30386.1,Unavailable,Clostridium autoethanogenum
0.99879384,0.0012061875,-1,XBS27436.1,Unavailable,Clostridium autoethanogenum
0.9991642,0.0008358226,-1,XBS27431.1,Unavailable,Clostridium autoethanogenum
0.9986546,0.0013453783,-1,XBS27441.1,Unavailable,Clostridium autoethanogenum
0.9987311,0.0012689582,-1,XBS27435.1,Unavailable,Clostridium autoethanogenum
0.99925023,0.0007498,-1,XBS27443.1,Unavailable,Clostridium autoethanogenum
0.9993248,0.00067518355,-1,XBS27439.1,Unavailable,Clostridium autoethanogenum
0.99872214,0.0012778583,-1,XBS27438.1,Unavailable,Clostridium autoethanogenum
0.99947196,0.00052809715,-1,XBS27449.1,Unavailable,Clostridium autoethanogenum
0.9990683,0.0009317123,-1,XBS27445.1,Unavailable,Clostridium autoethanogenum
0.9989907,0.0010092738,-1,XBS27444.1,Unavailable,Clostridium autoethanogenum
0.9985958,0.0014041592,-1,XBS27434.1,Unavailable,Clostridium autoethanogenum
0.9894008,0.0105991615,-1,XBS27448.1,Unavailable,Clostridium autoethanogenum
0.9970968,0.0029031865,-1,XBS27457.1,Unavailable,Clostridium autoethanogenum
0.99907887,0.0009211439,-1,XBS27469.1,Unavailable,Clostridium autoethanogenum
0.99887675,0.0011232744,-1,XBS27467.1,Unavailable,Clostridium autoethanogenum
0.9987196,0.0012804496,-1,XBS27461.1,Unavailable,Clostridium autoethanogenum
0.9990827,0.0009173191,-1,XBS27459.1,Unavailable,Clostridium autoethanogenum
0.9994981,0.00050179847,-1,XBS27462.1,Unavailable,Clostridium autoethanogenum
0.9994142,0.0005858213,-1,XBS27468.1,Unavailable,Clostridium autoethanogenum
0.99564606,0.00435394,-1,XBS27464.1,Unavailable,Clostridium autoethanogenum
0.99875987,0.0012401448,-1,XBS27463.1,Unavailable,Clostridium autoethanogenum
0.9969704,0.0030295725,-1,XBS27465.1,Unavailable,Clostridium autoethanogenum
0.99899155,0.0010084078,-1,XBS27470.1,Unavailable,Clostridium autoethanogenum
0.99811816,0.0018819171,-1,XBS27472.1,Unavailable,Clostridium autoethanogenum
0.9979983,0.0020016846,-1,XBS30388.1,Unavailable,Clostridium autoethanogenum
0.99890053,0.001099422,-1,XBS27452.1,Unavailable,Clostridium autoethanogenum
0.99918884,0.00081110385,-1,XBS27456.1,Unavailable,Clostridium autoethanogenum
0.99738663,0.0026133906,-1,XBS27473.1,Unavailable,Clostridium autoethanogenum
0.9996124,0.00038767196,-1,XBS27458.1,Unavailable,Clostridium autoethanogenum
0.99952006,0.00047996468,-1,XBS27460.1,Unavailable,Clostridium autoethanogenum
0.9941034,0.0058966475,-1,XBS27455.1,Unavailable,Clostridium autoethanogenum
0.89637816,0.10362186,-1,XBS27474.1,Unavailable,Clostridium autoethanogenum
0.030673558,0.96932644,-1,XBS27453.1,Unavailable,Clostridium autoethanogenum
0.99897975,0.0010202621,-1,XBS27471.1,Unavailable,Clostridium autoethanogenum
0.9954535,0.0045464784,-1,XBS30387.1,Unavailable,Clostridium autoethanogenum
0.030318955,0.969681,-1,XBS27466.1,Unavailable,Clostridium autoethanogenum
0.9940308,0.0059692394,-1,XBS27454.1,Unavailable,Clostridium autoethanogenum
0.9984963,0.0015037647,-1,XBS27490.1,Unavailable,Clostridium autoethanogenum
0.99867517,0.0013248149,-1,XBS27489.1,Unavailable,Clostridium autoethanogenum
0.9991072,0.00089276856,-1,XBS27481.1,Unavailable,Clostridium autoethanogenum
0.9989022,0.0010977742,-1,XBS27487.1,Unavailable,Clostridium autoethanogenum
0.9983224,0.0016775953,-1,XBS27492.1,Unavailable,Clostridium autoethanogenum
0.99920255,0.00079743966,-1,XBS27480.1,Unavailable,Clostridium autoethanogenum
0.99953306,0.0004669713,-1,XBS30391.1,Unavailable,Clostridium autoethanogenum
0.99787486,0.0021251792,-1,XBS27486.1,Unavailable,Clostridium autoethanogenum
0.9975089,0.0024911084,-1,XBS27477.1,Unavailable,Clostridium autoethanogenum
0.9986504,0.001349663,-1,XBS27491.1,Unavailable,Clostridium autoethanogenum
0.99563235,0.0043675937,-1,XBS27494.1,Unavailable,Clostridium autoethanogenum
0.9984895,0.0015104478,-1,XBS27493.1,Unavailable,Clostridium autoethanogenum
0.9987777,0.001222289,-1,XBS30390.1,Unavailable,Clostridium autoethanogenum
0.99667466,0.003325328,-1,XBS27482.1,Unavailable,Clostridium autoethanogenum
0.9981218,0.0018782358,-1,XBS27483.1,Unavailable,Clostridium autoethanogenum
0.9937622,0.006237752,-1,XBS27479.1,Unavailable,Clostridium autoethanogenum
0.99871457,0.0012854388,-1,XBS27475.1,Unavailable,Clostridium autoethanogenum
0.9955384,0.00446158,-1,XBS27495.1,Unavailable,Clostridium autoethanogenum
0.9987393,0.0012606747,-1,XBS27485.1,Unavailable,Clostridium autoethanogenum
0.99846184,0.0015382079,-1,XBS27476.1,Unavailable,Clostridium autoethanogenum
0.9983948,0.0016052045,-1,XBS27478.1,Unavailable,Clostridium autoethanogenum
0.9983822,0.0016177677,-1,XBS27484.1,Unavailable,Clostridium autoethanogenum
0.9987702,0.0012298309,-1,XBS30392.1,Unavailable,Clostridium autoethanogenum
0.9987036,0.0012964234,-1,XBS30389.1,Unavailable,Clostridium autoethanogenum
0.99853957,0.0014604169,-1,XBS27488.1,Unavailable,Clostridium autoethanogenum
0.99848324,0.0015167716,-1,XBS27518.1,Unavailable,Clostridium autoethanogenum
0.9992281,0.0007719116,-1,XBS27499.1,Unavailable,Clostridium autoethanogenum
0.99936897,0.000631034,-1,XBS27517.1,Unavailable,Clostridium autoethanogenum
0.9992207,0.00077929586,-1,XBS27504.1,Unavailable,Clostridium autoethanogenum
0.9951207,0.004879301,-1,XBS27509.1,Unavailable,Clostridium autoethanogenum
0.99723595,0.0027640364,-1,XBS27507.1,Unavailable,Clostridium autoethanogenum
0.9992955,0.00070451334,-1,XBS27505.1,Unavailable,Clostridium autoethanogenum
0.99944,0.0005599264,-1,XBS27512.1,Unavailable,Clostridium autoethanogenum
0.998808,0.0011919597,-1,XBS27501.1,Unavailable,Clostridium autoethanogenum
0.9989071,0.0010929133,-1,XBS30394.1,Unavailable,Clostridium autoethanogenum
0.9988777,0.0011222363,-1,XBS27506.1,Unavailable,Clostridium autoethanogenum
0.9985812,0.0014188929,-1,XBS27510.1,Unavailable,Clostridium autoethanogenum
0.9994981,0.0005018715,-1,XBS27514.1,Unavailable,Clostridium autoethanogenum
0.9997683,0.0002317359,-1,XBS27508.1,Unavailable,Clostridium autoethanogenum
0.99953806,0.00046195774,-1,XBS27497.1,Unavailable,Clostridium autoethanogenum
0.9983935,0.0016064735,-1,XBS27502.1,Unavailable,Clostridium autoethanogenum
0.9868982,0.013101798,-1,XBS27511.1,Unavailable,Clostridium autoethanogenum
0.9991524,0.0008475519,-1,XBS27515.1,Unavailable,Clostridium autoethanogenum
0.99796957,0.0020303673,-1,XBS30393.1,Unavailable,Clostridium autoethanogenum
0.9990946,0.0009053493,-1,XBS27496.1,Unavailable,Clostridium autoethanogenum
0.9843466,0.015653312,-1,XBS27500.1,Unavailable,Clostridium autoethanogenum
0.9985002,0.0014998069,-1,XBS27503.1,Unavailable,Clostridium autoethanogenum
0.99832433,0.0016757133,-1,XBS27498.1,Unavailable,Clostridium autoethanogenum
0.99864835,0.0013516354,-1,XBS27516.1,Unavailable,Clostridium autoethanogenum
0.9891238,0.010876097,-1,XBS27513.1,Unavailable,Clostridium autoethanogenum
0.9993624,0.0006375672,-1,XBS30395.1,Unavailable,Clostridium autoethanogenum
0.998064,0.0019359756,-1,XBS27530.1,Unavailable,Clostridium autoethanogenum
0.9981273,0.0018726854,-1,XBS27535.1,Unavailable,Clostridium autoethanogenum
0.9953395,0.004660424,-1,XBS27528.1,Unavailable,Clostridium autoethanogenum
0.9989084,0.0010916282,-1,XBS27536.1,Unavailable,Clostridium autoethanogenum
0.9988432,0.0011567636,-1,XBS27537.1,Unavailable,Clostridium autoethanogenum
0.99831945,0.0016804814,-1,XBS27519.1,Unavailable,Clostridium autoethanogenum
0.9989133,0.0010867277,-1,XBS30397.1,Unavailable,Clostridium autoethanogenum
0.99871826,0.0012818133,-1,XBS27532.1,Unavailable,Clostridium autoethanogenum
0.9989581,0.0010418856,-1,XBS27538.1,Unavailable,Clostridium autoethanogenum
0.99886596,0.0011340976,-1,XBS27534.1,Unavailable,Clostridium autoethanogenum
0.9980647,0.0019353383,-1,XBS27520.1,Unavailable,Clostridium autoethanogenum
0.99954563,0.0004543317,-1,XBS27526.1,Unavailable,Clostridium autoethanogenum
0.9983278,0.0016721496,-1,XBS27539.1,Unavailable,Clostridium autoethanogenum
0.999383,0.0006169629,-1,XBS27525.1,Unavailable,Clostridium autoethanogenum
0.99871695,0.0012830255,-1,XBS27522.1,Unavailable,Clostridium autoethanogenum
0.9993697,0.0006302956,-1,XBS27540.1,Unavailable,Clostridium autoethanogenum
0.9989636,0.0010363718,-1,XBS27521.1,Unavailable,Clostridium autoethanogenum
0.9987264,0.0012735988,-1,XBS27531.1,Unavailable,Clostridium autoethanogenum
0.99855834,0.001441666,-1,XBS27523.1,Unavailable,Clostridium autoethanogenum
0.9996007,0.00039929393,-1,XBS30396.1,Unavailable,Clostridium autoethanogenum
0.99896634,0.0010336284,-1,XBS27533.1,Unavailable,Clostridium autoethanogenum
0.9986278,0.0013722182,-1,XBS27529.1,Unavailable,Clostridium autoethanogenum
